agency_cd,site_no,datetime,tz_cd,Q_cfs,147680_00060_cd,stage_ft,147681_00065_cd
USGS,3171000,2021-09-24 9:30,EDT,2160,A,2.49,A
USGS,3171000,2021-09-24 9:45,EDT,2070,A,2.46,A
USGS,3171000,2021-09-24 10:00,EDT,2040,A,2.45,A
USGS,3171000,2021-09-24 10:15,EDT,2040,A,2.45,A
USGS,3171000,2021-09-24 10:30,EDT,2100,A,2.47,A
USGS,3171000,2021-09-24 10:45,EDT,2250,A,2.52,A
USGS,3171000,2021-09-24 11:00,EDT,2310,A,2.54,A
USGS,3171000,2021-09-24 11:15,EDT,2400,A,2.57,A
USGS,3171000,2021-09-24 11:30,EDT,2500,A,2.6,A
USGS,3171000,2021-09-24 11:45,EDT,2560,A,2.62,A
USGS,3171000,2021-09-24 12:00,EDT,2630,A,2.64,A
USGS,3171000,2021-09-24 12:15,EDT,2700,A,2.66,A
USGS,3171000,2021-09-24 12:30,EDT,2800,A,2.69,A
USGS,3171000,2021-09-24 12:45,EDT,2830,A,2.7,A
USGS,3171000,2021-09-24 13:00,EDT,2830,A,2.7,A
USGS,3171000,2021-09-24 13:15,EDT,2870,A,2.71,A
USGS,3171000,2021-09-24 13:30,EDT,2980,A,2.74,A
USGS,3171000,2021-09-24 13:45,EDT,2980,A,2.74,A
USGS,3171000,2021-09-24 14:00,EDT,2980,A,2.74,A
USGS,3171000,2021-09-24 14:15,EDT,2980,A,2.74,A
USGS,3171000,2021-09-24 14:30,EDT,3010,A,2.75,A
USGS,3171000,2021-09-24 14:45,EDT,3050,A,2.76,A
USGS,3171000,2021-09-24 15:00,EDT,3010,A,2.75,A
USGS,3171000,2021-09-24 15:15,EDT,3080,A,2.77,A
USGS,3171000,2021-09-24 15:30,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 15:45,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 16:00,EDT,3080,A,2.77,A
USGS,3171000,2021-09-24 16:15,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 16:30,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 16:45,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 17:00,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 17:15,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 17:30,EDT,3160,A,2.79,A
USGS,3171000,2021-09-24 17:45,EDT,3160,A,2.79,A
USGS,3171000,2021-09-24 18:00,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 18:15,EDT,3160,A,2.79,A
USGS,3171000,2021-09-24 18:30,EDT,3230,A,2.81,A
USGS,3171000,2021-09-24 18:45,EDT,3230,A,2.81,A
USGS,3171000,2021-09-24 19:00,EDT,3230,A,2.81,A
USGS,3171000,2021-09-24 19:15,EDT,3270,A,2.82,A
USGS,3171000,2021-09-24 19:30,EDT,3270,A,2.82,A
USGS,3171000,2021-09-24 19:45,EDT,3230,A,2.81,A
USGS,3171000,2021-09-24 20:00,EDT,3160,A,2.79,A
USGS,3171000,2021-09-24 20:15,EDT,3160,A,2.79,A
USGS,3171000,2021-09-24 20:30,EDT,3160,A,2.79,A
USGS,3171000,2021-09-24 20:45,EDT,3160,A,2.79,A
USGS,3171000,2021-09-24 21:00,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 21:15,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 21:30,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 21:45,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 22:00,EDT,3050,A,2.76,A
USGS,3171000,2021-09-24 22:15,EDT,3010,A,2.75,A
USGS,3171000,2021-09-24 22:30,EDT,3050,A,2.76,A
USGS,3171000,2021-09-24 22:45,EDT,3050,A,2.76,A
USGS,3171000,2021-09-24 23:00,EDT,3010,A,2.75,A
USGS,3171000,2021-09-24 23:15,EDT,3050,A,2.76,A
USGS,3171000,2021-09-24 23:30,EDT,3120,A,2.78,A
USGS,3171000,2021-09-24 23:45,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 0:00,EDT,3080,A,2.77,A
USGS,3171000,2021-09-25 0:15,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 0:30,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 0:45,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 1:00,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 1:15,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 1:30,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 1:45,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 2:00,EDT,3050,A,2.76,A
USGS,3171000,2021-09-25 2:15,EDT,3080,A,2.77,A
USGS,3171000,2021-09-25 2:30,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 2:45,EDT,3120,A,2.78,A
USGS,3171000,2021-09-25 3:00,EDT,3050,A,2.76,A
USGS,3171000,2021-09-25 3:15,EDT,3010,A,2.75,A
USGS,3171000,2021-09-25 3:30,EDT,3010,A,2.75,A
USGS,3171000,2021-09-25 3:45,EDT,3010,A,2.75,A
USGS,3171000,2021-09-25 4:00,EDT,2980,A,2.74,A
USGS,3171000,2021-09-25 4:15,EDT,2980,A,2.74,A
USGS,3171000,2021-09-25 4:30,EDT,3010,A,2.75,A
USGS,3171000,2021-09-25 4:45,EDT,2980,A,2.74,A
USGS,3171000,2021-09-25 5:00,EDT,2980,A,2.74,A
USGS,3171000,2021-09-25 5:15,EDT,2980,A,2.74,A
USGS,3171000,2021-09-25 5:30,EDT,2980,A,2.74,A
USGS,3171000,2021-09-25 5:45,EDT,2980,A,2.74,A
USGS,3171000,2021-09-25 6:00,EDT,2940,A,2.73,A
USGS,3171000,2021-09-25 6:15,EDT,2830,A,2.7,A
USGS,3171000,2021-09-25 6:30,EDT,2730,A,2.67,A
USGS,3171000,2021-09-25 6:45,EDT,2660,A,2.65,A
USGS,3171000,2021-09-25 7:00,EDT,2560,A,2.62,A
USGS,3171000,2021-09-25 7:15,EDT,2500,A,2.6,A
USGS,3171000,2021-09-25 7:30,EDT,2440,A,2.58,A
USGS,3171000,2021-09-25 7:45,EDT,2370,A,2.56,A
USGS,3171000,2021-09-25 8:00,EDT,2340,A,2.55,A
USGS,3171000,2021-09-25 8:15,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 8:30,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 8:45,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 9:00,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 9:15,EDT,2340,A,2.55,A
USGS,3171000,2021-09-25 9:30,EDT,2340,A,2.55,A
USGS,3171000,2021-09-25 9:45,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 10:00,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 10:15,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 10:30,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 10:45,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 11:00,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 11:15,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 11:30,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 11:45,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 12:00,EDT,2340,A,2.55,A
USGS,3171000,2021-09-25 12:15,EDT,2340,A,2.55,A
USGS,3171000,2021-09-25 12:30,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 12:45,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 13:00,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 13:15,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 13:30,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 13:45,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 14:00,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 14:15,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 14:30,EDT,2250,A,2.52,A
USGS,3171000,2021-09-25 14:45,EDT,2250,A,2.52,A
USGS,3171000,2021-09-25 15:00,EDT,2250,A,2.52,A
USGS,3171000,2021-09-25 15:15,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 15:30,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 15:45,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 16:00,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 16:15,EDT,2280,A,2.53,A
USGS,3171000,2021-09-25 16:30,EDT,2310,A,2.54,A
USGS,3171000,2021-09-25 16:45,EDT,2340,A,2.55,A
USGS,3171000,2021-09-25 17:00,EDT,2370,A,2.56,A
USGS,3171000,2021-09-25 17:15,EDT,2400,A,2.57,A
USGS,3171000,2021-09-25 17:30,EDT,2440,A,2.58,A
USGS,3171000,2021-09-25 17:45,EDT,2500,A,2.6,A
USGS,3171000,2021-09-25 18:00,EDT,2530,A,2.61,A
USGS,3171000,2021-09-25 18:15,EDT,2530,A,2.61,A
USGS,3171000,2021-09-25 18:30,EDT,2530,A,2.61,A
USGS,3171000,2021-09-25 18:45,EDT,2530,A,2.61,A
USGS,3171000,2021-09-25 19:00,EDT,2500,A,2.6,A
USGS,3171000,2021-09-25 19:15,EDT,2500,A,2.6,A
USGS,3171000,2021-09-25 19:30,EDT,2500,A,2.6,A
USGS,3171000,2021-09-25 19:45,EDT,2500,A,2.6,A
USGS,3171000,2021-09-25 20:00,EDT,2500,A,2.6,A
USGS,3171000,2021-09-25 20:15,EDT,2530,A,2.61,A
USGS,3171000,2021-09-25 20:30,EDT,2560,A,2.62,A
USGS,3171000,2021-09-25 20:45,EDT,2560,A,2.62,A
USGS,3171000,2021-09-25 21:00,EDT,2560,A,2.62,A
USGS,3171000,2021-09-25 21:15,EDT,2560,A,2.62,A
USGS,3171000,2021-09-25 21:30,EDT,2560,A,2.62,A
USGS,3171000,2021-09-25 21:45,EDT,2530,A,2.61,A
USGS,3171000,2021-09-25 22:00,EDT,2470,A,2.59,A
USGS,3171000,2021-09-25 22:15,EDT,2440,A,2.58,A
USGS,3171000,2021-09-25 22:30,EDT,2400,A,2.57,A
USGS,3171000,2021-09-25 22:45,EDT,2400,A,2.57,A
USGS,3171000,2021-09-25 23:00,EDT,2370,A,2.56,A
USGS,3171000,2021-09-25 23:15,EDT,2370,A,2.56,A
USGS,3171000,2021-09-25 23:30,EDT,2370,A,2.56,A
USGS,3171000,2021-09-25 23:45,EDT,2370,A,2.56,A
USGS,3171000,2021-09-26 0:00,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 0:15,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 0:30,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 0:45,EDT,2370,A,2.56,A
USGS,3171000,2021-09-26 1:00,EDT,2370,A,2.56,A
USGS,3171000,2021-09-26 1:15,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 1:30,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 1:45,EDT,2250,A,2.52,A
USGS,3171000,2021-09-26 2:00,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 2:15,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 2:30,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 2:45,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 3:00,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 3:15,EDT,2220,A,2.51,A
USGS,3171000,2021-09-26 3:30,EDT,2220,A,2.51,A
USGS,3171000,2021-09-26 3:45,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 4:00,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 4:15,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 4:30,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 4:45,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 5:00,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 5:15,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 5:30,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 5:45,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 6:00,EDT,2130,A,2.48,A
USGS,3171000,2021-09-26 6:15,EDT,2130,A,2.48,A
USGS,3171000,2021-09-26 6:30,EDT,2130,A,2.48,A
USGS,3171000,2021-09-26 6:45,EDT,2130,A,2.48,A
USGS,3171000,2021-09-26 7:00,EDT,2130,A,2.48,A
USGS,3171000,2021-09-26 7:15,EDT,2130,A,2.48,A
USGS,3171000,2021-09-26 7:30,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 7:45,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 8:00,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 8:15,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 8:30,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 8:45,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 9:00,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 9:15,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 9:30,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 9:45,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 10:00,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 10:15,EDT,2160,A,2.49,A
USGS,3171000,2021-09-26 10:30,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 10:45,EDT,2220,A,2.51,A
USGS,3171000,2021-09-26 11:00,EDT,2220,A,2.51,A
USGS,3171000,2021-09-26 11:15,EDT,2220,A,2.51,A
USGS,3171000,2021-09-26 11:30,EDT,2220,A,2.51,A
USGS,3171000,2021-09-26 11:45,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 12:00,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 12:15,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 12:30,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 12:45,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 13:00,EDT,2190,A,2.5,A
USGS,3171000,2021-09-26 13:15,EDT,2220,A,2.51,A
USGS,3171000,2021-09-26 13:30,EDT,2220,A,2.51,A
USGS,3171000,2021-09-26 13:45,EDT,2250,A,2.52,A
USGS,3171000,2021-09-26 14:00,EDT,2280,A,2.53,A
USGS,3171000,2021-09-26 14:15,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 14:30,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 14:45,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 15:00,EDT,2280,A,2.53,A
USGS,3171000,2021-09-26 15:15,EDT,2280,A,2.53,A
USGS,3171000,2021-09-26 15:30,EDT,2280,A,2.53,A
USGS,3171000,2021-09-26 15:45,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 16:00,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 16:15,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 16:30,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 16:45,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 17:00,EDT,2340,A,2.55,A
USGS,3171000,2021-09-26 17:15,EDT,2370,A,2.56,A
USGS,3171000,2021-09-26 17:30,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 17:45,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 18:00,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 18:15,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 18:30,EDT,2370,A,2.56,A
USGS,3171000,2021-09-26 18:45,EDT,2370,A,2.56,A
USGS,3171000,2021-09-26 19:00,EDT,2370,A,2.56,A
USGS,3171000,2021-09-26 19:15,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 19:30,EDT,2440,A,2.58,A
USGS,3171000,2021-09-26 19:45,EDT,2470,A,2.59,A
USGS,3171000,2021-09-26 20:00,EDT,2470,A,2.59,A
USGS,3171000,2021-09-26 20:15,EDT,2440,A,2.58,A
USGS,3171000,2021-09-26 20:30,EDT,2440,A,2.58,A
USGS,3171000,2021-09-26 20:45,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 21:00,EDT,2400,A,2.57,A
USGS,3171000,2021-09-26 21:15,EDT,2370,A,2.56,A
USGS,3171000,2021-09-26 21:30,EDT,2370,A,2.56,A
USGS,3171000,2021-09-26 21:45,EDT,2340,A,2.55,A
USGS,3171000,2021-09-26 22:00,EDT,2310,A,2.54,A
USGS,3171000,2021-09-26 22:15,EDT,2220,A,2.51,A
USGS,3171000,2021-09-26 22:30,EDT,2130,A,2.48,A
USGS,3171000,2021-09-26 22:45,EDT,2070,A,2.46,A
USGS,3171000,2021-09-26 23:00,EDT,2010,A,2.44,A
USGS,3171000,2021-09-26 23:15,EDT,1960,A,2.42,A
USGS,3171000,2021-09-26 23:30,EDT,1900,A,2.4,A
USGS,3171000,2021-09-26 23:45,EDT,1880,A,2.39,A
USGS,3171000,2021-09-27 0:00,EDT,1880,A,2.39,A
USGS,3171000,2021-09-27 0:15,EDT,1850,A,2.38,A
USGS,3171000,2021-09-27 0:30,EDT,1820,A,2.37,A
USGS,3171000,2021-09-27 0:45,EDT,1800,A,2.36,A
USGS,3171000,2021-09-27 1:00,EDT,1770,A,2.35,A
USGS,3171000,2021-09-27 1:15,EDT,1740,A,2.34,A
USGS,3171000,2021-09-27 1:30,EDT,1720,A,2.33,A
USGS,3171000,2021-09-27 1:45,EDT,1670,A,2.31,A
USGS,3171000,2021-09-27 2:00,EDT,1670,A,2.31,A
USGS,3171000,2021-09-27 2:15,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 2:30,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 2:45,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 3:00,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 3:15,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 3:30,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 3:45,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 4:00,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 4:15,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 4:30,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 4:45,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 5:00,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 5:15,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 5:30,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 5:45,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 6:00,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 6:15,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 6:30,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 6:45,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 7:00,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 7:15,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 7:30,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 7:45,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 8:00,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 8:15,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 8:30,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 8:45,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 9:00,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 9:15,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 9:30,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 9:45,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 10:00,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 10:15,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 10:30,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 10:45,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 11:00,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 11:15,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 11:30,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 11:45,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 12:00,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 12:15,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 12:30,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 12:45,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 13:00,EDT,1670,A,2.31,A
USGS,3171000,2021-09-27 13:15,EDT,1670,A,2.31,A
USGS,3171000,2021-09-27 13:30,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 13:45,EDT,1670,A,2.31,A
USGS,3171000,2021-09-27 14:00,EDT,1670,A,2.31,A
USGS,3171000,2021-09-27 14:15,EDT,1670,A,2.31,A
USGS,3171000,2021-09-27 14:30,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 14:45,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 15:00,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 15:15,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 15:30,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 15:45,EDT,1570,A,2.27,A
USGS,3171000,2021-09-27 16:00,EDT,1540,A,2.26,A
USGS,3171000,2021-09-27 16:15,EDT,1520,A,2.25,A
USGS,3171000,2021-09-27 16:30,EDT,1490,A,2.24,A
USGS,3171000,2021-09-27 16:45,EDT,1540,A,2.26,A
USGS,3171000,2021-09-27 17:00,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 17:15,EDT,1620,A,2.29,A
USGS,3171000,2021-09-27 17:30,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 17:45,EDT,1670,A,2.31,A
USGS,3171000,2021-09-27 18:00,EDT,1720,A,2.33,A
USGS,3171000,2021-09-27 18:15,EDT,1720,A,2.33,A
USGS,3171000,2021-09-27 18:30,EDT,1720,A,2.33,A
USGS,3171000,2021-09-27 18:45,EDT,1740,A,2.34,A
USGS,3171000,2021-09-27 19:00,EDT,1740,A,2.34,A
USGS,3171000,2021-09-27 19:15,EDT,1740,A,2.34,A
USGS,3171000,2021-09-27 19:30,EDT,1740,A,2.34,A
USGS,3171000,2021-09-27 19:45,EDT,1740,A,2.34,A
USGS,3171000,2021-09-27 20:00,EDT,1740,A,2.34,A
USGS,3171000,2021-09-27 20:15,EDT,1720,A,2.33,A
USGS,3171000,2021-09-27 20:30,EDT,1640,A,2.3,A
USGS,3171000,2021-09-27 20:45,EDT,1590,A,2.28,A
USGS,3171000,2021-09-27 21:00,EDT,1540,A,2.26,A
USGS,3171000,2021-09-27 21:15,EDT,1490,A,2.24,A
USGS,3171000,2021-09-27 21:30,EDT,1450,A,2.22,A
USGS,3171000,2021-09-27 21:45,EDT,1400,A,2.2,A
USGS,3171000,2021-09-27 22:00,EDT,1380,A,2.19,A
USGS,3171000,2021-09-27 22:15,EDT,1360,A,2.18,A
USGS,3171000,2021-09-27 22:30,EDT,1330,A,2.17,A
USGS,3171000,2021-09-27 22:45,EDT,1330,A,2.17,A
USGS,3171000,2021-09-27 23:00,EDT,1330,A,2.17,A
USGS,3171000,2021-09-27 23:15,EDT,1330,A,2.17,A
USGS,3171000,2021-09-27 23:30,EDT,1310,A,2.16,A
USGS,3171000,2021-09-27 23:45,EDT,1310,A,2.16,A
USGS,3171000,2021-09-28 0:00,EDT,1310,A,2.16,A
USGS,3171000,2021-09-28 0:15,EDT,1310,A,2.16,A
USGS,3171000,2021-09-28 0:30,EDT,1310,A,2.16,A
USGS,3171000,2021-09-28 0:45,EDT,1310,A,2.16,A
USGS,3171000,2021-09-28 1:00,EDT,1360,A,2.18,A
USGS,3171000,2021-09-28 1:15,EDT,1400,A,2.2,A
USGS,3171000,2021-09-28 1:30,EDT,1450,A,2.22,A
USGS,3171000,2021-09-28 1:45,EDT,1540,A,2.26,A
USGS,3171000,2021-09-28 2:00,EDT,1640,A,2.3,A
USGS,3171000,2021-09-28 2:15,EDT,1740,A,2.34,A
USGS,3171000,2021-09-28 2:30,EDT,1850,A,2.38,A
USGS,3171000,2021-09-28 2:45,EDT,1900,A,2.4,A
USGS,3171000,2021-09-28 3:00,EDT,1990,A,2.43,A
USGS,3171000,2021-09-28 3:15,EDT,2010,A,2.44,A
USGS,3171000,2021-09-28 3:30,EDT,2010,A,2.44,A
USGS,3171000,2021-09-28 3:45,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 4:00,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 4:15,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 4:30,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 4:45,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 5:00,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 5:15,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 5:30,EDT,2010,A,2.44,A
USGS,3171000,2021-09-28 5:45,EDT,2010,A,2.44,A
USGS,3171000,2021-09-28 6:00,EDT,2010,A,2.44,A
USGS,3171000,2021-09-28 6:15,EDT,1990,A,2.43,A
USGS,3171000,2021-09-28 6:30,EDT,1960,A,2.42,A
USGS,3171000,2021-09-28 6:45,EDT,1960,A,2.42,A
USGS,3171000,2021-09-28 7:00,EDT,1960,A,2.42,A
USGS,3171000,2021-09-28 7:15,EDT,1930,A,2.41,A
USGS,3171000,2021-09-28 7:30,EDT,1900,A,2.4,A
USGS,3171000,2021-09-28 7:45,EDT,1880,A,2.39,A
USGS,3171000,2021-09-28 8:00,EDT,1900,A,2.4,A
USGS,3171000,2021-09-28 8:15,EDT,1960,A,2.42,A
USGS,3171000,2021-09-28 8:30,EDT,2010,A,2.44,A
USGS,3171000,2021-09-28 8:45,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 9:00,EDT,2100,A,2.47,A
USGS,3171000,2021-09-28 9:15,EDT,2100,A,2.47,A
USGS,3171000,2021-09-28 9:30,EDT,2100,A,2.47,A
USGS,3171000,2021-09-28 9:45,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 10:00,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 10:15,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 10:30,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 10:45,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 11:00,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 11:15,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 11:30,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 11:45,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 12:00,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 12:15,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 12:30,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 12:45,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 13:00,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 13:15,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 13:30,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 13:45,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 14:00,EDT,2070,A,2.46,A
USGS,3171000,2021-09-28 14:15,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 14:30,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 14:45,EDT,2040,A,2.45,A
USGS,3171000,2021-09-28 15:00,EDT,2010,A,2.44,A
USGS,3171000,2021-09-28 15:15,EDT,2010,A,2.44,A
USGS,3171000,2021-09-28 15:30,EDT,2010,A,2.44,A
USGS,3171000,2021-09-28 15:45,EDT,2010,A,2.44,A
